NAME: multi_modal_data
TYPE: MM

VEHICLES: 2
DIMENSION: 63

NUM_T: 3
NUM_D: 1

MAXIMUM_SYSTEM_DURATION: 300
UNIT: MIN

SERVICETIME: 5
UNIT: MIN

TAKEOFF_LANDING_TIME: 2
UNIT: MIN

MAX_WAITING_TIME: 99999999
UNIT: MIN

INIT_SOC: 100
MAX_SOC: 100
MIN_SOC_T: 3
MIN_SOC_D: 3
UNIT: %

DEMAND_T: 21
DEMAND_D: 0
UNIT: EA

MASS_T: 1940
MASS_D: 15
UNIT: KG

LIFT_TO_DRAG: 3
POWER_MOTOR_PROP: 0.5
UNIT: RATIO

POWER_ELEC: 0.1
UNIT: KW

CARGO_LIMIT_TRUCK: 99999999999999
UNIT: KG

CARGO_LIMIT_DRONE: 6
UNIT: KG

BATTERY_KWH_T: 100
BATTERY_KWH_D: 0.3
UNIT: KWH 

ENERGY_KWH/KM_T: 1.0
ENERGY_KWH/KM_D: 0.1
UNIT: KWH/KM

CHARGING_KW_D: 0.5
CHARGING_KW_T: 80
UNIT: KW 

LOSISTIC_KWH/KG_T: 0.001
LOSISTIC_KWH/KG_D: 0.001
UNIT: KWH/KG

SPEED_T: 0.3
SPEED_D: 1.0
UNIT: KM/MIN

ALTITUDE: 100
UNIT: M

CURVY_AIR: 1.0
UNIT: RATIO

CURVY_ROAD: 1.0
UNIT: RATIO

DEPOT_SECTION
0

EDGE_KM_D_TYPE: EUC_2D(haversine)
EDGE_KM_T_TYPE: MAN_2D(haversine)
EDGE_KM_D_FORMAT : FULL_MATRIX
EDGE_KM_T_FORMAT : FULL_MATRIX

NODE_COORD_SECTION
0	37.49863263	127.06456494
1	37.51426098	127.06382328
2	37.47448836	127.10537953
3	37.49010794	127.08845747
4	37.49448749	127.03634394
5	37.47826240	127.06217413
6	37.51525635	127.05101345
7	37.51721413	127.04614785
8	37.51611625	127.06541304
9	37.49613765	127.06655869
10	37.52120467	127.02513343
11	37.48963668	127.07944803
12	37.51118314	127.03889730
13	37.46745697	127.12224926
14	37.51848309	127.03979571
15	37.53370168	127.03921049
16	37.52543757	127.03470751
17	37.49958658	127.07175412
18	37.51806040	127.06158773
19	37.47493308	127.05579803
20	37.46132064	127.09956589
21	37.50540368	127.03865578
22	37.50519364	127.04555823
23	37.53354508	127.03907023
24	37.47684553	127.11410975
25	37.47676247	127.08717904
26	37.49557184	127.06050550
27	37.52674620	127.04901366
28	37.46856166	127.11964041
29	37.49818076	127.05782033
30	37.47914360	127.10664578
31	37.48967044	127.07105438
32	37.50296379	127.06915407
33	37.49286379	127.06252238
34	37.51233721	127.02136579
35	37.51869217	127.03142970
36	37.47160090	127.10144074
37	37.52946802	127.04166720
38	37.52143262	127.06117213
39	37.51747477	127.05037565
40	37.48214532	127.06032477
41	37.47554803	127.09954406
42	37.47445600	127.10779946
43	37.51897302	127.05595431
44	37.53314317	127.03284686
45	37.53226526	127.02443544
46	37.47859397	127.04638750
47	37.49320190	127.07449684
48	37.50271648	127.03128176
49	37.50815813	127.02467145
50	37.47834026	127.08039450
51	37.47453991	127.09965747
52	37.52177466	127.04514384
53	37.49292436	127.03343613
54	37.52131527	127.04441712
55	37.52143518	127.03837307
56	37.49130887	127.09959183
57	37.46921350	127.11643605
58	37.48346499	127.05979185
59	37.47531693	127.07780301
60	37.46990670	127.12162499
61	37.49429827	127.09299196
62	37.48238850	127.05378268

EDGE_KM_D
