NAME: multi_modal_data
TYPE: MM

VEHICLES: 2
DIMENSION: 70

NUM_T: 3
NUM_D: 1

MAXIMUM_SYSTEM_DURATION: 300
UNIT: MIN

SERVICETIME: 5
UNIT: MIN

TAKEOFF_LANDING_TIME: 2
UNIT: MIN

MAX_WAITING_TIME: 99999999
UNIT: MIN

INIT_SOC: 100
MAX_SOC: 100
MIN_SOC_T: 3
MIN_SOC_D: 3
UNIT: %

DEMAND_T: 24
DEMAND_D: 0
UNIT: EA

MASS_T: 1940
MASS_D: 15
UNIT: KG

LIFT_TO_DRAG: 3
POWER_MOTOR_PROP: 0.5
UNIT: RATIO

POWER_ELEC: 0.1
UNIT: KW

CARGO_LIMIT_TRUCK: 99999999999999
UNIT: KG

CARGO_LIMIT_DRONE: 6
UNIT: KG

BATTERY_KWH_T: 100
BATTERY_KWH_D: 0.3
UNIT: KWH 

ENERGY_KWH/KM_T: 1.0
ENERGY_KWH/KM_D: 0.1
UNIT: KWH/KM

CHARGING_KW_D: 0.5
CHARGING_KW_T: 80
UNIT: KW 

LOSISTIC_KWH/KG_T: 0.001
LOSISTIC_KWH/KG_D: 0.001
UNIT: KWH/KG

SPEED_T: 0.3
SPEED_D: 1.0
UNIT: KM/MIN

ALTITUDE: 100
UNIT: M

CURVY_AIR: 1.0
UNIT: RATIO

CURVY_ROAD: 1.2
UNIT: RATIO

DEPOT_SECTION
0

EDGE_KM_D_TYPE: EUC_2D(haversine)
EDGE_KM_T_TYPE: MAN_2D(haversine)
EDGE_KM_D_FORMAT : FULL_MATRIX
EDGE_KM_T_FORMAT : FULL_MATRIX

NODE_COORD_SECTION
0	37.46600421	126.94769184
1	37.46259360	126.91501178
2	37.45870394	126.95198809
3	37.46355152	126.94579521
4	37.45973803	126.95244523
5	37.49173318	126.94106589
6	37.48959744	126.92074568
7	37.47109684	126.94014832
8	37.46169243	126.93758876
9	37.44864046	126.94728846
10	37.47024651	126.92426521
11	37.48900745	126.92765006
12	37.48522959	126.93493112
13	37.45666512	126.95488538
14	37.46727748	126.94525746
15	37.45602464	126.94672757
16	37.46390621	126.96391027
17	37.46660911	126.98445661
18	37.45413922	126.97358321
19	37.45508688	126.96598827
20	37.48038015	126.94676707
21	37.46626274	126.95877194
22	37.47516370	126.97865458
23	37.45990949	126.93707198
24	37.45341068	126.92784103
25	37.45699344	126.98258172
26	37.48892050	126.92260639
27	37.46814303	126.96481588
28	37.45595359	126.92411277
29	37.45531963	126.93849167
30	37.46408712	126.93349771
31	37.45497543	126.94369744
32	37.46905816	126.92103427
33	37.45821632	126.96683848
34	37.47856900	126.96442467
35	37.45629438	126.95159851
36	37.45329908	126.96320928
37	37.47282306	126.95819348
38	37.48826903	126.95777266
39	37.45611860	126.97228349
40	37.48580304	126.91233494
41	37.44840530	126.94943145
42	37.46166573	126.92229037
43	37.43687178	126.93835328
44	37.48710834	126.94375808
45	37.44767961	126.95982310
46	37.47110968	126.94438896
47	37.44974818	126.95626705
48	37.45495595	126.93215988
49	37.44915428	126.96351590
50	37.44292389	126.94778404
51	37.45849249	126.94174187
52	37.46935289	126.98230047
53	37.46118454	126.97596461
54	37.46559513	126.94568284
55	37.46802548	126.96218607
56	37.48257701	126.95224069
57	37.48576588	126.92611779
58	37.44168709	126.95650101
59	37.45755498	126.94905694
60	37.47162970	126.97295440
61	37.48247115	126.94677999
62	37.47748317	126.92060216
63	37.48515735	126.94002322
64	37.48481875	126.94796358
65	37.44873116	126.94644073
66	37.48531654	126.91707405
67	37.47694304	126.92825483
68	37.47464907	126.97978155
69	37.45772265	126.94096550

EDGE_KM_D
0.00000000	2.90913960	0.89595399	0.32000081	0.81332619	2.92006974	3.54069182	0.87400568	1.01241864	1.93109196	2.12064032	3.10972279	2.41621746	1.21717935	0.25730468	1.11293846	1.45029825	3.24543691	2.63877399	2.02029989	1.60061552	0.97831839	2.91615488	1.15665224	2.24296303	3.23836769	3.37540717	1.52989578	2.36224800	1.43907122	1.27075670	1.27601889	2.37705432	1.89887520	2.03286835	1.13340994	1.96768303	1.19744070	2.63070683	2.43300673	3.81859640	1.96292784	2.29324258	3.34262816	2.37221148	2.30183623	0.63816442	1.95966616	1.84082300	2.33695950	2.56643070	0.98663875	3.07700295	2.55225529	0.18305053	1.29879615	1.88602873	2.90741627	2.81353405	0.94720705	2.31560579	1.83281011	2.71007925	2.23466417	2.09222184	1.92385099	3.45133151	2.10281869	2.99067823	1.09565271
2.90913960	0.00000000	3.29219157	2.71905130	3.31920534	3.97299602	3.04502771	2.41154358	1.99520008	3.24411199	1.17945014	3.14170785	3.07007088	3.58063560	2.71976871	2.89312134	4.31826701	6.14535855	5.25465127	4.57623983	3.43004214	3.88371683	5.78801694	1.96983536	1.52477931	5.99644544	3.00315732	4.43870646	1.09106898	2.22470413	1.64000348	2.66990560	0.89399963	4.60024017	4.70870311	3.30441329	4.37797020	3.97713417	4.73181197	5.10610273	2.59156399	3.42341202	0.65065275	3.52506334	3.72368250	4.28906657	2.76023266	3.91165822	1.73557139	4.53472202	3.62665030	2.40296102	5.98608108	5.38209922	2.72750654	4.20708861	3.96630421	2.75674476	4.33790321	3.05675081	5.21154893	3.57003150	1.72759185	3.34166483	3.81621859	3.17368554	2.53322459	1.97783673	5.87127251	2.35393980
